"Time","EventID","Source","Computer","Message","Details"
"2021-02-14T10:56:03.516Z",4776,"Security-Auditing","DEV-02","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: NETWORK SERVICE; Computer: Computer Name: DEV-02"
"2021-12-26T19:14:59.948Z",4776,"Security-Auditing","CLIENT05","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: SYSTEM; Computer: Computer Name: CLIENT05"
"2021-10-18T07:08:49.172Z",1100,"Security-Auditing","WEB01","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\rbrown"
"2021-11-27T21:47:04.580Z",11,"Sysmon","HR-DESK-02","File created:","Image: C:\Windows\System32\spoolsv.exe; TargetFilename: C:\Users\LOCAL SERVICE\Documents\file_39.tmp; ProcessId: 7195"
"2021-02-26T00:16:15.962Z",1,"Sysmon","EXCH01","Process Create:","Image: C:\Windows\System32\spoolsv.exe; CommandLine: ""C:\Windows\System32\spoolsv.exe"" --flag-9867 --config-5; User: ABYAH\jane.doe; ProcessId: 2095"
"2021-04-04T13:31:00.613Z",8,"Sysmon","SQL01","Sysmon event 8",""
"2021-07-15T01:24:14.817Z",6013,"System","HR-DESK-02","The system uptime is 6710243 seconds.",""
"2021-06-02T09:37:18.897Z",1,"Sysmon","CLIENT05","Process Create:","Image: C:\Windows\System32\winlogon.exe; CommandLine: ""C:\Windows\System32\winlogon.exe"" --flag-5173 --config-5; User: ABYAH\admin; ProcessId: 1592"
"2021-10-25T06:45:14.681Z",6013,"System","CLIENT03","The system uptime is 7093284 seconds.",""
"2021-08-07T04:54:10.494Z",6005,"System","FILE01","The Event log service was started.",""
"2021-05-07T13:42:08.948Z",4634,"Security-Auditing","APP01","An account was logged off.","Target: Account Name: LOCAL SERVICE"
"2021-02-22T16:54:32.751Z",11,"Sysmon","APP01","File created:","Image: C:\Windows\explorer.exe; TargetFilename: C:\Users\ABYAH\klee\Documents\file_6.tmp; ProcessId: 9745"
"2021-03-21T07:46:19.940Z",10,"Sysmon","HR-DESK-02","Sysmon event 10",""
"2021-04-07T17:21:51.345Z",11,"Sysmon","CLIENT02","File created:","Image: C:\Windows\System32\spoolsv.exe; TargetFilename: C:\Users\ABYAH\admin\Documents\file_18.tmp; ProcessId: 5615"
"2021-04-08T07:16:12.934Z",3,"Sysmon","TEST-01","Network connection detected:","Image: C:\Windows\System32\svchost.exe; User: ABYAH\rbrown; DestinationIp: 8.8.8.8; DestinationPort: 443; Protocol: tcp"
"2021-01-12T23:17:23.984Z",6006,"System","HR-DESK-01","The Event log service was stopped.",""
"2021-06-26T14:25:37.829Z",6013,"System","DEV-01","The system uptime is 4600507 seconds.",""
"2021-07-12T18:30:54.377Z",11,"Sysmon","CLIENT01","File created:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; TargetFilename: C:\Users\ABYAH\rbrown\Documents\file_51.tmp; ProcessId: 7335"
"2021-04-09T04:05:11.451Z",10,"Sysmon","HR-DESK-02","Sysmon event 10",""
"2021-10-10T16:05:52.449Z",4624,"Security-Auditing","CLIENT04","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: CLIENT04$; Subject: Account Domain: ABYAH; Logon: Logon Type: 8; New Logon: Account Name: john.smith; New Logon: Authentication Package: Kerberos; Network: Source Address: 192.168.1.10"
"2021-07-10T14:11:07.973Z",6006,"System","HR-DESK-01","The Event log service was stopped.",""
"2021-06-25T22:37:07.372Z",1,"Sysmon","CLIENT01","Process Create:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; CommandLine: ""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" --flag-3975 --config-7; User: ABYAH\asmith; ProcessId: 3007"
"2021-04-26T05:26:52.219Z",7,"Sysmon","EXCH01","Image loaded:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; ImageLoaded: C:\Windows\System32\user32.dll; ProcessId: 6189"
"2021-04-22T14:14:06.797Z",3,"Sysmon","HR-DESK-02","Network connection detected:","Image: C:\Windows\System32\lsass.exe; User: WORKGROUP\User1; DestinationIp: 8.8.8.8; DestinationPort: 80; Protocol: tcp"
"2021-03-05T03:05:23.847Z",4634,"Security-Auditing","CLIENT05","An account was logged off.","Target: Account Name: svc_monitor"
"2021-03-07T11:52:42.386Z",4634,"Security-Auditing","CLIENT04","An account was logged off.","Target: Account Name: john.smith"
"2021-05-28T21:41:56.795Z",3,"Sysmon","CLIENT02","Network connection detected:","Image: C:\Windows\System32\winlogon.exe; User: ABYAH\svc_backup; DestinationIp: 142.250.80.46; DestinationPort: 80; Protocol: tcp"
"2021-12-17T13:50:21.996Z",4776,"Security-Auditing","DC01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: bwilson; Computer: Computer Name: DC01"
"2021-03-19T13:25:43.431Z",3,"Sysmon","IT-DESK-01","Network connection detected:","Image: C:\Windows\System32\lsass.exe; User: ABYAH\svc_backup; DestinationIp: 142.250.80.46; DestinationPort: 443; Protocol: tcp"
"2021-11-27T01:59:48.744Z",4624,"Security-Auditing","DC02","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: DC02$; Subject: Account Domain: ABYAH; Logon: Logon Type: 10; New Logon: Account Name: jdoe; New Logon: Authentication Package: Negotiate; Network: Source Address: 192.168.1.104"
"2021-11-17T21:02:02.125Z",10,"Sysmon","CLIENT04","Sysmon event 10",""
"2021-03-11T14:42:54.299Z",8,"Sysmon","CLIENT03","Sysmon event 8",""
"2021-10-23T03:49:58.322Z",4624,"Security-Auditing","CLIENT01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: CLIENT01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 11; New Logon: Account Name: User2; New Logon: Authentication Package: NTLM; Network: Source Address: 192.168.1.105"
"2021-04-04T06:24:39.454Z",11,"Sysmon","DC02","File created:","Image: C:\Windows\System32\lsass.exe; TargetFilename: C:\Users\ABYAH\bwilson\Documents\file_45.tmp; ProcessId: 3525"
"2021-10-24T20:54:31.902Z",6013,"System","FILE01","The system uptime is 4229397 seconds.",""
"2021-04-05T05:09:40.809Z",6006,"System","EXCH01","The Event log service was stopped.",""
"2021-10-20T05:00:18.472Z",8,"Sysmon","DEV-02","Sysmon event 8",""
"2021-04-14T13:05:32.458Z",11,"Sysmon","APP01","File created:","Image: C:\Windows\explorer.exe; TargetFilename: C:\Users\ABYAH\mperez\Documents\file_5.tmp; ProcessId: 8692"
"2021-09-06T12:38:31.906Z",4624,"Security-Auditing","DC02","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: DC02$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: john.smith; New Logon: Authentication Package: NTLM; Network: Source Address: 10.0.0.15"
"2021-01-16T03:09:25.202Z",15,"Sysmon","WEB01","FileCreateStreamHash:","Image: C:\Program Files\WindowsApps\...\RuntimeBroker.exe; TargetFilename: C:\Users\NETWORK SERVICE\Downloads\setup_6.exe:Zone.Identifier"
"2021-11-06T22:05:54.604Z",15,"Sysmon","TEST-01","FileCreateStreamHash:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; TargetFilename: C:\Users\ABYAH\john.smith\Downloads\setup_7.exe:Zone.Identifier"
"2021-08-07T10:28:48.368Z",15,"Sysmon","HR-DESK-01","FileCreateStreamHash:","Image: C:\Windows\System32\winlogon.exe; TargetFilename: C:\Users\ABYAH\klee\Downloads\setup_3.exe:Zone.Identifier"
"2021-12-17T00:40:06.872Z",4776,"Security-Auditing","FILE01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: asmith; Computer: Computer Name: FILE01"
"2021-12-27T21:43:40.980Z",7,"Sysmon","APP01","Image loaded:","Image: C:\Windows\explorer.exe; ImageLoaded: C:\Windows\System32\ntdll.dll; ProcessId: 3926"
"2021-10-11T06:23:41.150Z",7,"Sysmon","FILE01","Image loaded:","Image: C:\Windows\System32\svchost.exe; ImageLoaded: C:\Windows\System32\advapi32.dll; ProcessId: 4968"
"2021-09-02T08:25:43.912Z",11,"Sysmon","WEB01","File created:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; TargetFilename: C:\Users\LOCAL SERVICE\Documents\file_63.tmp; ProcessId: 5518"
"2021-04-28T17:19:49.224Z",4776,"Security-Auditing","CLIENT04","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: SYSTEM; Computer: Computer Name: CLIENT04"
"2021-07-06T12:42:03.620Z",7,"Sysmon","CLIENT01","Image loaded:","Image: C:\Windows\System32\svchost.exe; ImageLoaded: C:\Windows\System32\user32.dll; ProcessId: 7542"
"2021-06-24T08:50:30.146Z",1100,"Security-Auditing","SQL01","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\rbrown"
"2021-11-22T02:23:05.538Z",6005,"System","FILE01","The Event log service was started.",""
"2021-06-14T08:01:36.786Z",7,"Sysmon","CLIENT04","Image loaded:","Image: C:\Program Files\Microsoft Edge\msedge.exe; ImageLoaded: C:\Windows\System32\kernel32.dll; ProcessId: 7159"
"2021-09-16T11:51:11.161Z",4776,"Security-Auditing","IT-DESK-01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: User1; Computer: Computer Name: IT-DESK-01"
"2021-03-14T05:42:00.172Z",4624,"Security-Auditing","CLIENT02","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: CLIENT02$; Subject: Account Domain: ABYAH; Logon: Logon Type: 11; New Logon: Account Name: asmith; New Logon: Authentication Package: Negotiate; Network: Source Address: 192.168.1.10"
"2021-04-19T07:48:45.540Z",4634,"Security-Auditing","SQL01","An account was logged off.","Target: Account Name: asmith"
"2021-07-02T18:33:30.320Z",10,"Sysmon","IT-DESK-01","Sysmon event 10",""
"2021-02-26T19:49:11.235Z",6013,"System","CLIENT01","The system uptime is 7445889 seconds.",""
"2021-09-20T15:41:34.530Z",11,"Sysmon","DEV-02","File created:","Image: C:\Windows\System32\lsass.exe; TargetFilename: C:\Users\ABYAH\ogarcia\Documents\file_46.tmp; ProcessId: 4886"
"2021-02-20T02:40:49.491Z",3,"Sysmon","EXCH01","Network connection detected:","Image: C:\Windows\System32\spoolsv.exe; User: ABYAH\lnguyen; DestinationIp: 10.0.0.1; DestinationPort: 53; Protocol: tcp"
"2021-03-08T03:09:02.262Z",1102,"Security-Auditing","CLIENT04","Security event 1102 occurred.","Details: Event ID 1102 logged for WORKGROUP\User1"
"2021-08-26T12:17:18.676Z",4634,"Security-Auditing","CLIENT05","An account was logged off.","Target: Account Name: rbrown"
"2021-01-05T13:35:29.505Z",15,"Sysmon","DC02","FileCreateStreamHash:","Image: C:\Windows\System32\lsass.exe; TargetFilename: C:\Users\SYSTEM\Downloads\setup_5.exe:Zone.Identifier"
"2021-10-15T18:28:59.416Z",6013,"System","CLIENT03","The system uptime is 1593623 seconds.",""
"2021-12-02T08:54:21.133Z",4776,"Security-Auditing","HR-DESK-02","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: admin; Computer: Computer Name: HR-DESK-02"
"2021-08-07T01:37:47.495Z",4776,"Security-Auditing","CLIENT01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: rbrown; Computer: Computer Name: CLIENT01"
"2021-08-03T03:56:40.679Z",10,"Sysmon","IT-DESK-01","Sysmon event 10",""
"2021-04-02T22:23:37.577Z",3,"Sysmon","CLIENT04","Network connection detected:","Image: C:\Program Files\WindowsApps\...\RuntimeBroker.exe; User: ABYAH\mperez; DestinationIp: 8.8.8.8; DestinationPort: 443; Protocol: tcp"
"2021-08-14T21:13:27.406Z",4634,"Security-Auditing","FILE01","An account was logged off.","Target: Account Name: bwilson"
"2021-09-20T17:53:36.881Z",4634,"Security-Auditing","CLIENT03","An account was logged off.","Target: Account Name: ogarcia"
"2021-11-14T07:19:21.871Z",6013,"System","HR-DESK-02","The system uptime is 4491020 seconds.",""
"2021-05-20T03:25:36.717Z",7,"Sysmon","SQL01","Image loaded:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; ImageLoaded: C:\Windows\System32\ws2_32.dll; ProcessId: 5007"
"2021-05-08T18:56:17.998Z",3,"Sysmon","IT-DESK-01","Network connection detected:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; User: WORKGROUP\User1; DestinationIp: 142.250.80.46; DestinationPort: 53; Protocol: tcp"
"2021-01-19T10:32:26.231Z",1102,"Security-Auditing","CLIENT01","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\bwilson"
"2021-10-28T08:06:15.261Z",8,"Sysmon","DEV-02","Sysmon event 8",""
"2021-01-23T05:07:55.590Z",4624,"Security-Auditing","APP01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: APP01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: User1; New Logon: Authentication Package: Kerberos; Network: Source Address: 10.0.0.15"
"2021-11-23T13:23:21.583Z",1102,"Security-Auditing","CLIENT03","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\rbrown"
"2021-01-10T08:36:27.968Z",3,"Sysmon","DC01","Network connection detected:","Image: C:\Windows\System32\svchost.exe; User: ABYAH\mperez; DestinationIp: 10.0.0.1; DestinationPort: 3389; Protocol: tcp"
"2021-01-05T23:55:22.209Z",3,"Sysmon","DC02","Network connection detected:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; User: WORKGROUP\User1; DestinationIp: 1.1.1.1; DestinationPort: 80; Protocol: tcp"
"2021-09-23T19:25:12.438Z",1100,"Security-Auditing","CLIENT05","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\ogarcia"
"2021-02-19T19:13:04.367Z",1100,"Security-Auditing","HR-DESK-02","Security event 1100 occurred.","Details: Event ID 1100 logged for SYSTEM"
"2021-07-13T07:05:04.328Z",10,"Sysmon","CLIENT04","Sysmon event 10",""
"2021-03-07T13:10:59.786Z",10,"Sysmon","CLIENT03","Sysmon event 10",""
"2021-05-06T08:26:13.771Z",1,"Sysmon","IT-DESK-01","Process Create:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; CommandLine: ""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" --flag-2765 --config-1; User: ABYAH\lnguyen; ProcessId: 5935"
"2021-12-23T21:51:42.505Z",1100,"Security-Auditing","DEV-02","Security event 1100 occurred.","Details: Event ID 1100 logged for WORKGROUP\User1"
"2021-12-23T04:36:55.387Z",10,"Sysmon","CLIENT04","Sysmon event 10",""
"2021-11-22T15:28:56.392Z",4624,"Security-Auditing","SQL01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: SQL01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: asmith; New Logon: Authentication Package: Kerberos; Network: Source Address: 192.168.50.1"
"2021-01-05T07:34:50.910Z",4624,"Security-Auditing","CLIENT04","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: CLIENT04$; Subject: Account Domain: ABYAH; Logon: Logon Type: 10; New Logon: Account Name: lnguyen; New Logon: Authentication Package: Negotiate; Network: Source Address: 192.168.1.102"
"2021-07-11T05:28:48.444Z",1102,"Security-Auditing","HR-DESK-02","Security event 1102 occurred.","Details: Event ID 1102 logged for WORKGROUP\User2"
"2021-09-05T19:50:14.109Z",15,"Sysmon","APP01","FileCreateStreamHash:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; TargetFilename: C:\Users\ABYAH\abyah\Downloads\setup_3.exe:Zone.Identifier"
"2021-04-07T00:14:01.324Z",6006,"System","WEB01","The Event log service was stopped.",""
"2021-12-23T03:42:57.538Z",6013,"System","SQL01","The system uptime is 7755347 seconds.",""
"2021-08-20T19:22:48.933Z",4624,"Security-Auditing","APP01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: APP01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 10; New Logon: Account Name: svc_backup; New Logon: Authentication Package: Negotiate; Network: Source Address: 10.0.0.10"
"2021-01-03T05:58:14.852Z",1,"Sysmon","EXCH01","Process Create:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; CommandLine: ""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE"" --flag-5232 --config-8; User: ABYAH\rbrown; ProcessId: 3795"
"2021-03-18T09:29:04.918Z",4776,"Security-Auditing","DC02","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: klee; Computer: Computer Name: DC02"
"2021-03-22T04:18:03.482Z",4624,"Security-Auditing","FILE01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: FILE01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: LOCAL SERVICE; New Logon: Authentication Package: Kerberos; Network: Source Address: 10.0.0.15"
"2021-12-25T03:53:58.587Z",11,"Sysmon","IT-DESK-01","File created:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; TargetFilename: C:\Users\ABYAH\john.smith\Documents\file_83.tmp; ProcessId: 9113"
"2021-05-02T12:23:40.654Z",6005,"System","FILE01","The Event log service was started.",""
"2021-06-17T02:11:09.424Z",1100,"Security-Auditing","APP01","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\asmith"
"2021-05-23T08:58:32.842Z",6006,"System","TEST-01","The Event log service was stopped.",""
"2021-10-25T02:50:11.202Z",3,"Sysmon","IT-DESK-01","Network connection detected:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; User: ABYAH\abyah; DestinationIp: 1.1.1.1; DestinationPort: 80; Protocol: tcp"
"2021-09-02T07:44:22.804Z",4624,"Security-Auditing","IT-DESK-01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: IT-DESK-01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 11; New Logon: Account Name: jdoe; New Logon: Authentication Package: NTLM; Network: Source Address: 10.0.0.25"
"2021-05-23T01:51:40.330Z",11,"Sysmon","DEV-01","File created:","Image: C:\Windows\System32\lsass.exe; TargetFilename: C:\Users\NETWORK SERVICE\Documents\file_77.tmp; ProcessId: 3474"
"2021-12-25T03:31:06.276Z",6005,"System","CLIENT04","The Event log service was started.",""
"2021-04-18T14:11:10.121Z",1100,"Security-Auditing","CLIENT01","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\admin"
"2021-07-06T12:43:20.801Z",6005,"System","WEB01","The Event log service was started.",""
"2021-12-24T00:44:34.936Z",10,"Sysmon","EXCH01","Sysmon event 10",""
"2021-01-10T16:53:33.611Z",6005,"System","IT-DESK-01","The Event log service was started.",""
